latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
42.5146,-123.68425,344.6,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,290.7,8.7,D
42.52021,-123.67414,340,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,289.4,10.5,D
42.5197,-123.6824,336,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,289.8,10.5,D
42.51917,-123.69092,332,0.6,0.53,8/3/18,2148,N,nominal,1.0NRT,290.2,13.3,D
42.51855,-123.70097,343,0.6,0.53,8/3/18,2148,N,nominal,1.0NRT,294.7,13.3,D
42.52571,-123.66574,326.7,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,288.5,9.7,D
42.52514,-123.67504,338.4,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,288.6,10.5,D
42.52458,-123.68389,355.6,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,290.6,10.5,D
42.52408,-123.69203,353.8,0.6,0.53,8/3/18,2148,N,nominal,1.0NRT,291.1,13.3,D
42.52347,-123.70171,351.3,0.6,0.53,8/3/18,2148,N,nominal,1.0NRT,291.8,13.3,D
42.52285,-123.71169,349,0.6,0.53,8/3/18,2148,N,nominal,1.0NRT,305.2,74.8,D
42.53061,-123.6672,367,0.61,0.53,8/3/18,2148,N,high,1.0NRT,290.6,12.9,D
42.5278,-123.71199,367,0.6,0.53,8/3/18,2148,N,high,1.0NRT,345.9,231.1,D
42.53223,-123.64115,326.7,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,285.9,7.1,D
42.53173,-123.64924,332.9,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,285.3,7.1,D
42.53117,-123.65824,332,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,287.8,12.9,D
42.52999,-123.67696,353.4,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,290.5,204.6,D
42.5294,-123.68642,367,0.61,0.53,8/3/18,2148,N,low,1.0NRT,333.7,204.6,D
42.52839,-123.70271,367,0.6,0.53,8/3/18,2148,N,low,1.0NRT,333.1,377.3,D
42.53381,-123.69552,367,0.6,0.53,8/3/18,2148,N,high,1.0NRT,356.8,377.3,D
42.5366,-123.65108,351.5,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,297.6,7.1,D
42.53598,-123.6609,347.7,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,298.1,12.9,D
42.53545,-123.66943,329,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,292.3,12.9,D
42.53485,-123.67896,350.2,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,293.9,204.6,D
42.53429,-123.68781,351.2,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,320.4,204.6,D
42.53326,-123.70426,346.1,0.6,0.53,8/3/18,2148,N,nominal,1.0NRT,304.6,377.3,D
42.53275,-123.71236,336.4,0.6,0.53,8/3/18,2148,N,nominal,1.0NRT,298.8,231.1,D
42.54145,-123.65331,367,0.61,0.53,8/3/18,2148,N,high,1.0NRT,308.5,88.4,D
42.54533,-123.591,328.8,0.61,0.54,8/3/18,2148,N,nominal,1.0NRT,298.4,5.6,D
42.54084,-123.66301,349.2,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,302.5,65.4,D
42.53872,-123.69657,349.5,0.6,0.53,8/3/18,2148,N,nominal,1.0NRT,295.3,87.4,D
42.54855,-123.61973,354.2,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,301.2,17,D
42.54812,-123.6266,339.1,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,300.1,7,D
42.54854,-123.62081,355.8,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,301.5,8.8,D
42.54815,-123.62774,334.6,0.61,0.53,8/3/18,2148,N,nominal,1.0NRT,299.8,8.8,D
42.75005,-122.68438,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,308.2,8.7,D
42.75041,-122.67735,339.1,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.8,5.2,D
42.75023,-122.68087,346.7,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,299.4,8.7,D
42.75531,-122.68414,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,303.2,16.7,D
42.75514,-122.68765,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,310.9,20.2,D
42.75549,-122.68065,335.3,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,298.6,16.7,D
42.75495,-122.6913,351,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,303.5,20.2,D
42.77619,-122.68659,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,300.9,11.3,D
42.77549,-122.69992,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,302.8,8.1,D
42.77642,-122.6821,342.9,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,294.7,11.3,D
42.77597,-122.69085,349.5,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,297.7,15.2,D
42.77523,-122.70491,352.1,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,300.1,8.1,D
42.78157,-122.68391,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,300.4,11.3,D
42.78136,-122.68804,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,298.4,11.3,D
42.78115,-122.69205,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,301,15.2,D
42.78093,-122.69624,357,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,306,15.2,D
42.7807,-122.70075,331.4,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,301.7,8.1,D
42.78043,-122.70578,343.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,300.9,8.1,D
42.77675,-122.77573,332.8,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,295.9,2.1,D
42.78718,-122.67709,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,296.2,44.4,D
42.78695,-122.68147,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,310.8,44.4,D
42.78631,-122.69372,355.8,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,300.3,14.2,D
42.78608,-122.69824,354.1,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,299.9,14.2,D
42.78517,-122.71535,335.9,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,302.7,14.3,D
42.78498,-122.71908,348.6,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,298.5,6.4,D
42.78477,-122.72297,339.6,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,298.3,6.4,D
42.78308,-122.75496,333.3,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,299.9,2.7,D
42.7819,-122.77716,342.9,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.4,4,D
42.78675,-122.68532,298,0.34,0.56,8/3/18,2148,N,low,1.0NRT,323.9,66.9,D
42.79195,-122.68628,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,297.3,66.9,D
42.79172,-122.69058,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,299.8,66.9,D
42.79037,-122.71621,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,308.6,14.3,D
42.79016,-122.72017,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,302.9,6.4,D
42.79217,-122.68208,346.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,294.1,44.4,D
42.79149,-122.69506,351.5,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,297.4,14.2,D
42.78806,-122.75967,330.3,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,299,2.7,D
42.79531,-122.72178,348.8,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,302.5,2.5,D
42.79507,-122.72629,335.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,297,2.5,D
42.81271,-122.69077,354.4,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,300.2,7.6,D
42.81245,-122.69555,346.6,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,298.6,6.8,D
42.81221,-122.70013,354.7,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,300,6.8,D
42.82207,-122.71155,337.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,303.1,8.4,D
42.82182,-122.7163,353.6,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,301.5,5.3,D
42.82154,-122.72144,340,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,297.7,5.3,D
42.82697,-122.71796,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,306.4,15.7,D
42.82748,-122.70868,336.5,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.2,11.7,D
42.82671,-122.72264,357.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,302,15.7,D
42.83166,-122.72784,337.7,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,295.9,6.5,D
42.81647,-122.71334,339.1,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,299.7,4.5,D
42.82166,-122.71452,346.6,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,304.1,4.5,D
42.82141,-122.71967,348.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,298.9,4.5,D
42.82116,-122.72488,327.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.8,6.8,D
42.8204,-122.74044,326.4,0.34,0.56,8/3/18,2148,N,low,1.0NRT,299.3,6.7,D
42.82682,-122.7163,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,298.6,17.1,D
42.82658,-122.7211,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,309.8,17.1,D
42.82727,-122.70704,345.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,298.4,7.6,D
42.82635,-122.72575,347.7,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,297,4.6,D
42.82612,-122.73061,327.4,0.34,0.56,8/3/18,2148,N,low,1.0NRT,299.7,4.6,D
42.82587,-122.73553,329.6,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,298.6,2.8,D
42.83157,-122.72636,332.7,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.1,4.6,D
42.84219,-122.72337,327.9,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,294.6,3.5,D
42.85989,-122.68446,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,298.4,5.7,D
42.86058,-122.67061,338.5,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.4,5.1,D
42.86039,-122.67436,346.1,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,298.5,5.1,D
42.86023,-122.6777,329.4,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,295.9,3.4,D
42.86006,-122.68105,332.1,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,295.9,3.4,D
42.86543,-122.67878,328.4,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,294.2,3.4,D
42.96176,-122.64445,326.4,0.35,0.56,8/3/18,2148,N,nominal,1.0NRT,294,3.5,D
42.96137,-122.65217,327.4,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,294.4,2.8,D
42.95948,-122.69035,337.9,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,297,4.2,D
42.96473,-122.69055,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,299.2,7.2,D
42.96684,-122.64809,338.8,0.35,0.56,8/3/18,2148,N,nominal,1.0NRT,298.6,3.8,D
42.96664,-122.65221,329.3,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.3,3.8,D
42.96626,-122.65981,337.2,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.1,8.8,D
42.96608,-122.66352,331.8,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,295.9,4.5,D
42.96492,-122.68659,340.7,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,296.8,7.2,D
42.97759,-122.6439,367,0.35,0.56,8/3/18,2148,N,high,1.0NRT,298.8,17.1,D
42.9772,-122.65169,346.3,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,297.9,14.2,D
42.98307,-122.63969,367,0.35,0.56,8/3/18,2148,N,high,1.0NRT,297.3,17.1,D
42.98249,-122.65114,367,0.34,0.56,8/3/18,2148,N,high,1.0NRT,303.2,14.2,D
42.98288,-122.64342,347.2,0.35,0.56,8/3/18,2148,N,nominal,1.0NRT,299.2,17.1,D
42.98269,-122.64725,343.8,0.35,0.56,8/3/18,2148,N,nominal,1.0NRT,296.7,14.2,D
42.9823,-122.65501,345.5,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,292.4,7.8,D
42.98211,-122.65886,333.5,0.34,0.56,8/3/18,2148,N,nominal,1.0NRT,293.1,7.8,D
44.59907,-116.30441,367,0.73,0.76,8/3/18,2148,N,high,1.0NRT,306,20.8,D
44.59446,-116.30504,367,0.73,0.76,8/3/18,2148,N,high,1.0NRT,305.7,15.9,D
44.66511,-116.25333,343.9,0.73,0.76,8/3/18,2148,N,nominal,1.0NRT,303,15.2,D
44.70459,-116.32172,339.6,0.73,0.76,8/3/18,2148,N,nominal,1.0NRT,303.5,8.5,D
44.70574,-121.12885,345.1,0.42,0.61,8/3/18,2148,N,nominal,1.0NRT,302.2,5,D
45.36281,-121.20511,367,0.42,0.61,8/3/18,2148,N,high,1.0NRT,301.6,10.7,D
45.36857,-121.20456,367,0.42,0.61,8/3/18,2148,N,high,1.0NRT,302.7,11.9,D
45.3684,-121.20997,367,0.42,0.61,8/3/18,2148,N,high,1.0NRT,304.9,7.8,D
45.36823,-121.21551,330.2,0.42,0.61,8/3/18,2148,N,nominal,1.0NRT,301,7.8,D
45.37433,-121.20407,346.8,0.42,0.61,8/3/18,2148,N,nominal,1.0NRT,298.7,11.9,D
45.37415,-121.20978,355.1,0.42,0.61,8/3/18,2148,N,nominal,1.0NRT,300.5,7.8,D
45.7568,-119.54503,333.5,0.51,0.66,8/3/18,2148,N,nominal,1.0NRT,299.4,4.2,D
46.85887,-118.79562,367,0.56,0.69,8/3/18,2148,N,high,1.0NRT,309.5,41.5,D
46.85892,-118.78759,349.7,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,300.7,41.5,D
46.85882,-118.80397,352.3,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,296.4,29.8,D
46.86536,-118.78778,357.1,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,301,88.5,D
46.86531,-118.79601,357.2,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,311.5,88.5,D
46.86526,-118.80424,342.6,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,296.3,52.9,D
46.89136,-118.7577,367,0.56,0.69,8/3/18,2148,N,high,1.0NRT,305.2,45.7,D
46.89131,-118.76528,347,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,313.7,45.7,D
46.86508,-118.78998,367,0.56,0.69,8/3/18,2148,N,high,1.0NRT,303.8,94.5,D
46.86507,-118.7983,343.6,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,314.7,87.6,D
46.86506,-118.80643,335.8,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,295.2,87.6,D
46.89094,-118.7598,367,0.56,0.69,8/3/18,2148,N,high,1.0NRT,310.2,69.5,D
46.89093,-118.76754,342.1,0.56,0.69,8/3/18,2148,N,nominal,1.0NRT,307.9,54.1,D
47.56839,-122.36848,328.7,0.38,0.59,8/3/18,2148,N,nominal,1.0NRT,296.2,2.5,D
47.75343,-118.02785,342.7,0.61,0.71,8/3/18,2148,N,nominal,1.0NRT,291.5,12.1,D
47.76006,-118.02004,367,0.61,0.71,8/3/18,2148,N,high,1.0NRT,295.3,12.1,D
47.76002,-118.01215,351.3,0.62,0.71,8/3/18,2148,N,nominal,1.0NRT,292.9,20.5,D
47.7601,-118.02796,341.3,0.61,0.71,8/3/18,2148,N,nominal,1.0NRT,299.6,12.1,D
47.76674,-118.01926,367,0.61,0.71,8/3/18,2148,N,high,1.0NRT,301.9,19.9,D
47.76677,-118.02734,356.2,0.61,0.71,8/3/18,2148,N,nominal,1.0NRT,297.6,19.9,D
47.77341,-118.01828,367,0.61,0.71,8/3/18,2148,N,high,1.0NRT,301.3,19.9,D
47.77344,-118.0259,355.2,0.61,0.71,8/3/18,2148,N,nominal,1.0NRT,298.4,19.9,D
47.78024,-118.05592,367,0.61,0.71,8/3/18,2148,N,high,1.0NRT,303.8,13.7,D
47.78027,-118.06361,330.3,0.61,0.71,8/3/18,2148,N,nominal,1.0NRT,297.1,6.7,D
47.78673,-118.01064,355.9,0.62,0.71,8/3/18,2148,N,nominal,1.0NRT,297.4,16.4,D
47.78691,-118.05463,338.4,0.61,0.71,8/3/18,2148,N,nominal,1.0NRT,293.3,13.7,D
47.78693,-118.06218,329.2,0.61,0.71,8/3/18,2148,N,nominal,1.0NRT,289.1,6.7,D
47.79341,-118.01022,329.7,0.62,0.71,8/3/18,2148,N,nominal,1.0NRT,289.9,8.3,D
47.79343,-118.01626,330,0.61,0.71,8/3/18,2148,N,nominal,1.0NRT,299.7,7.7,D
47.78967,-118.00996,367,0.62,0.71,8/3/18,2148,N,high,1.0NRT,296,13.3,D
47.79639,-118.01514,332.9,0.62,0.71,8/3/18,2148,N,nominal,1.0NRT,295.6,13.3,D
47.83738,-120.52938,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,293.5,31.7,D
47.8373,-120.53466,348.2,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,307.1,31.7,D
47.84335,-120.53139,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,293.1,19,D
47.84412,-120.48306,333.3,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,287.6,10.2,D
47.84363,-120.51396,331.6,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,288.3,6,D
47.84327,-120.53683,355.6,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,295.8,19,D
47.85019,-120.47929,332.9,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,287.1,10.6,D
47.84923,-120.53896,354.9,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,292,19,D
47.8503,-120.47233,367,0.48,0.64,8/3/18,2148,N,low,1.0NRT,289.8,10.6,D
47.85617,-120.48154,367,0.48,0.64,8/3/18,2148,N,high,1.0NRT,290.7,18.5,D
47.85529,-120.53519,342.3,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,286.6,12.5,D
47.85521,-120.54012,367,0.47,0.64,8/3/18,2148,N,low,1.0NRT,289.3,12.5,D
47.86195,-120.49547,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,296.6,44.9,D
47.86186,-120.50114,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,297.5,17.5,D
47.86176,-120.50664,343.5,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,294.9,17.5,D
47.86167,-120.51215,336.4,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,293.5,5.8,D
47.86156,-120.51852,341.7,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,288.3,5.8,D
47.86775,-120.50793,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,291.9,17.6,D
47.86765,-120.51379,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,293.1,17.6,D
47.86784,-120.50233,367,0.47,0.64,8/3/18,2148,N,low,1.0NRT,290,17.6,D
47.87371,-120.51022,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,292.9,17.6,D
47.87361,-120.51617,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,291.2,17.6,D
47.87351,-120.52197,343.5,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,288.4,17.6,D
47.87382,-120.50389,367,0.47,0.64,8/3/18,2148,N,low,1.0NRT,290,17.6,D
48.39228,-120.48788,337.7,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,281.1,8,D
48.39825,-120.49158,367,0.48,0.64,8/3/18,2148,N,high,1.0NRT,290.7,34.5,D
48.39915,-120.43314,334.3,0.48,0.65,8/3/18,2148,N,nominal,1.0NRT,273.4,9.7,D
48.39909,-120.43751,327.9,0.48,0.65,8/3/18,2148,N,nominal,1.0NRT,278.1,7.8,D
48.39844,-120.47974,336.2,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,278.8,11.3,D
48.39809,-120.50137,348.2,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,293.1,34.5,D
48.40483,-120.45638,336.6,0.48,0.65,8/3/18,2148,N,nominal,1.0NRT,279.5,16.3,D
48.40459,-120.47186,329.4,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,280,11.3,D
48.40451,-120.47758,327.6,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,279.3,11.3,D
48.40422,-120.49551,355.4,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,287.2,34.5,D
48.4038,-120.51996,332.2,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,285.7,15.7,D
48.40438,-120.48493,367,0.48,0.64,8/3/18,2148,N,low,1.0NRT,283.9,34.5,D
48.40582,-120.48623,340.7,0.48,0.64,8/3/18,2148,N,nominal,1.0NRT,284.4,10.7,D
48.44725,-120.54427,367,0.47,0.64,8/3/18,2148,N,high,1.0NRT,294.4,48.2,D
48.44715,-120.55113,355,0.47,0.64,8/3/18,2148,N,nominal,1.0NRT,293,34.9,D
49.16909,-119.7644,338.6,0.52,0.67,8/3/18,2148,N,nominal,1.0NRT,287.6,4.5,D
49.16898,-119.77633,328.1,0.52,0.67,8/3/18,2148,N,nominal,1.0NRT,283.3,4.5,D
49.16615,-119.76752,341.3,0.52,0.67,8/3/18,2148,N,nominal,1.0NRT,288.3,5.7,D
19.46325,-154.82256,333.4,0.41,0.37,8/3/18,2324,N,low,1.0NRT,289.2,7.1,D
19.46263,-154.8264,339.5,0.41,0.37,8/3/18,2324,N,low,1.0NRT,286.5,18.9,D
19.46725,-154.81932,330,0.4,0.37,8/3/18,2324,N,low,1.0NRT,289.2,7.1,D
19.46663,-154.82317,351,0.41,0.37,8/3/18,2324,N,nominal,1.0NRT,291.8,7.1,D
19.46601,-154.827,354.2,0.41,0.37,8/3/18,2324,N,low,1.0NRT,290,18.9,D
19.47001,-154.82376,342.3,0.41,0.37,8/3/18,2324,N,low,1.0NRT,302.1,41,D
19.46939,-154.82761,346.9,0.41,0.37,8/3/18,2324,N,low,1.0NRT,291.5,20,D
19.47339,-154.82437,353.3,0.41,0.37,8/3/18,2324,N,nominal,1.0NRT,291.3,41,D
19.47278,-154.8282,340.7,0.41,0.37,8/3/18,2324,N,low,1.0NRT,287.9,20,D
19.48354,-154.82617,350.2,0.41,0.37,8/3/18,2324,N,low,1.0NRT,291.4,9.9,D
19.48693,-154.82678,350,0.41,0.37,8/3/18,2324,N,low,1.0NRT,292.2,9.9,D
19.48907,-154.83504,350.1,0.41,0.37,8/3/18,2324,N,low,1.0NRT,293.5,11.4,D
19.49246,-154.83562,352.1,0.41,0.37,8/3/18,2324,N,low,1.0NRT,290.2,11.4,D
19.49646,-154.83241,341.8,0.41,0.37,8/3/18,2324,N,low,1.0NRT,288.1,6.6,D
19.49984,-154.83299,341.4,0.41,0.37,8/3/18,2324,N,low,1.0NRT,287.7,6.6,D
19.49923,-154.83681,347.6,0.41,0.37,8/3/18,2324,N,low,1.0NRT,288.1,6.6,D
19.50323,-154.83362,344.8,0.41,0.37,8/3/18,2324,N,low,1.0NRT,287.8,9.8,D
19.50261,-154.83743,347.2,0.41,0.37,8/3/18,2324,N,low,1.0NRT,287.4,9.8,D
19.50661,-154.8342,353.6,0.41,0.37,8/3/18,2324,N,low,1.0NRT,288.5,9.8,D
19.50937,-154.83864,367,0.41,0.37,8/3/18,2324,N,low,1.0NRT,287.1,17.6,D
19.84187,-155.7538,331,0.43,0.38,8/3/18,2324,N,low,1.0NRT,302.6,3.8,D
19.83638,-155.78661,349.7,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,304.4,9.1,D
19.83569,-155.79073,336.1,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,301.1,9.1,D
19.83984,-155.78735,367,0.43,0.38,8/3/18,2324,N,high,1.0NRT,304.2,27.9,D
19.84533,-155.75453,347.8,0.43,0.38,8/3/18,2324,N,low,1.0NRT,311.1,11.2,D
19.84465,-155.75861,335.2,0.43,0.38,8/3/18,2324,N,low,1.0NRT,306,11.2,D
19.84397,-155.76268,351.3,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,306.7,9.9,D
19.84879,-155.75523,343.2,0.43,0.38,8/3/18,2324,N,low,1.0NRT,309.7,11.2,D
19.84743,-155.76343,338.4,0.43,0.38,8/3/18,2324,N,low,1.0NRT,301,9.9,D
19.8433,-155.78807,355.1,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,306.3,27.9,D
19.84262,-155.79219,354.6,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,313.5,27.9,D
19.84193,-155.79628,340.9,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,306.2,33,D
19.84677,-155.78882,367,0.43,0.38,8/3/18,2324,N,high,1.0NRT,308,34.2,D
19.85294,-155.75186,347,0.43,0.38,8/3/18,2324,N,low,1.0NRT,310.1,25.7,D
19.85225,-155.75598,337.4,0.43,0.38,8/3/18,2324,N,low,1.0NRT,306.8,5.5,D
19.84746,-155.7847,334.3,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,301.6,12.4,D
19.84608,-155.79291,346.1,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,315.8,34.2,D
19.8454,-155.79703,335.5,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,299,11.9,D
19.8564,-155.75256,356.2,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,313.8,25.7,D
19.85572,-155.75667,335.9,0.43,0.38,8/3/18,2324,N,low,1.0NRT,307.1,5.5,D
19.85092,-155.78543,339.6,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,302.1,12.4,D
19.85023,-155.78954,343,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,307.6,34.2,D
19.84955,-155.79364,345.5,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,302.7,34.2,D
19.86055,-155.74915,338.8,0.43,0.38,8/3/18,2324,N,low,1.0NRT,311.9,21.6,D
19.85987,-155.75325,347.5,0.43,0.38,8/3/18,2324,N,low,1.0NRT,311.1,21.6,D
19.85301,-155.79436,347.5,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,311.5,28.9,D
19.85233,-155.79848,330.7,0.43,0.38,8/3/18,2324,N,low,1.0NRT,301.2,17.5,D
19.85164,-155.80261,347.2,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,302.9,17.5,D
19.86402,-155.74985,356.3,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,315.1,21.6,D
19.86333,-155.75395,335.8,0.43,0.38,8/3/18,2324,N,low,1.0NRT,306.2,21.6,D
19.85648,-155.7951,331.9,0.43,0.38,8/3/18,2324,N,low,1.0NRT,304.3,28.9,D
19.85511,-155.80333,349.4,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,307.7,17.5,D
19.86748,-155.75053,353.5,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,315.7,16.4,D
19.86131,-155.7876,333.4,0.43,0.38,8/3/18,2324,N,low,1.0NRT,301.4,8.4,D
19.85995,-155.79582,345.3,0.43,0.38,8/3/18,2324,N,nominal,1.0NRT,305.9,27.9,D
19.85926,-155.79993,342.6,0.43,0.38,8/3/18,2324,N,low,1.0NRT,308.1,25.3,D
19.87163,-155.74712,347.2,0.43,0.38,8/3/18,2324,N,low,1.0NRT,306.9,27.2,D
